Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Pre-regist,,,,2021-08-27 08:18:05,2021-08-27 08:18:07,1.789s,PASSED
,,,,,,,
Test Cases/Pre-regist Covid/linktree,,,,2021-08-27 08:18:06,2021-08-27 08:18:07,1.237s,PASSED
"openBrowser("""")",,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.005s,NOT_RUN
"navigateToUrl(""https://mysiloam-api-staging.siloamhospitals.com/linktree/"")",,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.003s,NOT_RUN
"waitForElementVisible(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/div_Select""), 120)",,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.001s,NOT_RUN
maximizeWindow(),,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.003s,NOT_RUN
delay(1),,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.003s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/div_Select""))",,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.000s,NOT_RUN
delay(2),,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.000s,NOT_RUN
"setText(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/input_Select_react-select-2-input""), NamaRS)",,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.013s,NOT_RUN
delay(2),,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.000s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pilih RS""))",,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.003s,NOT_RUN
delay(2),,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.004s,NOT_RUN
"click(findTestObject(""Pre-regist Covid/linktree/Page_Siloam Hospitals Registration Form/Pilih NonDT""))",,,,2021-08-27 08:18:07,2021-08-27 08:18:07,0.000s,NOT_RUN
